1908,Maruti,Swift Dzire VDI,2019,650000,3125.0,sold,Diesel,Manual,25.3,N/A
1909,Chevrolet,Beat LT,2013,200000,31250.0,sold,Petrol,Manual,22.5,N/A
1910,Hyundai,Creta 1.6 CRDi AT SX Plus,2016,875000,46250.0,in stock,Diesel,Automatic,23.5,N/A
1911,Skoda,Rapid 1.5 TDI AT Ambition BSIV,2017,750000,25000.0,sold,Diesel,Automatic,20.1,N/A
1912,Maruti,Swift Dzire AMT VDI,2019,725000,13750.0,sold,Diesel,Automatic,17.0,N/A
1913,Maruti,Alto LXi,2007,100000,62500.0,sold,Petrol,Manual,24.4,N/A
1914,Tata,Hexa XT,2019,1100000,25000.0,sold,Diesel,Manual,23.4,N/A
1915,Ford,Endeavour 3.2 Titanium AT 4X4,2017,2700000,18750.0,in stock,Diesel,Automatic,28.1,N/A
1916,Renault,KWID RXT Optional,2016,280000,14375.0,sold,Petrol,Manual,23.2,N/A
1917,Tata,Indica Vista Aqua TDI BSIII,2009,150000,18750.0,sold,Diesel,Manual,16.1,N/A
1918,Tata,Manza Aura Safire,2010,200000,31250.0,sold,Petrol,Manual,21.8,N/A
1919,Maruti,Ritz VDi,2010,148000,62500.0,sold,Diesel,Manual,21.5,N/A
1920,Maruti,Swift Dzire VXi,2011,254999,43750.0,sold,Petrol,Manual,22.1,N/A
1921,Maruti,Swift Dzire ZXI,2013,360000,37500.0,sold,Petrol,Manual,25.5,N/A
1922,Maruti,Alto LX,2006,95000,56250.0,sold,Petrol,Manual,20.2,N/A
1923,Mahindra,Bolero SLE BSIII,2007,185000,143750.0,in stock,Diesel,Manual,30.4,N/A
1924,Tata,Indica Vista Quadrajet VX,2012,185000,25000.0,in stock,Diesel,Manual,23.1,N/A
1925,Renault,KWID RXL,2019,300000,9375.0,in stock,Petrol,Manual,21.8,N/A
1926,Hyundai,Verna VTVT 1.6 SX,2018,800000,25000.0,sold,Petrol,Manual,29.0,N/A
1927,Maruti,Zen LX,2000,60000,31250.0,in stock,Petrol,Manual,29.8,N/A
1928,Fiat,Punto 1.2 Active,2010,80000,31250.0,sold,Petrol,Manual,23.5,N/A
1929,Hyundai,Xcent 1.2 VTVT S,2018,500000,5000.0,in stock,Petrol,Manual,22.8,N/A
1930,Hyundai,EON Era Plus,2013,250000,21875.0,sold,Petrol,Manual,23.0,N/A
1931,Tata,New Safari DICOR 2.2 EX 4x2,2010,250000,50000.0,sold,Diesel,Manual,19.8,N/A
1932,Maruti,Wagon R LXI BSIII,2005,125000,31250.0,sold,Petrol,Manual,25.7,N/A
1933,Maruti,Alto LXi BSII,2002,100000,50000.0,in stock,Petrol,Manual,35.4,N/A
1934,Mahindra,Scorpio M2DI,2010,480000,56250.0,in stock,Diesel,Manual,22.7,N/A
1935,Mahindra,KUV 100 G80 K2,2018,320000,18750.0,in stock,Petrol,Manual,26.4,N/A
1936,Maruti,A-Star Vxi,2010,130000,43750.0,sold,Petrol,Manual,23.5,N/A
1937,Tata,Indica DLS,2006,57000,50000.0,sold,Diesel,Manual,19.9,N/A
1938,Hyundai,Santro GLS I - Euro I,2005,75000,37500.0,in stock,Petrol,Manual,24.6,N/A
1939,Maruti,800 DX,2003,60000,21875.0,in stock,Petrol,Manual,30.1,N/A
1940,Maruti,Alto LXi BSIII,2008,125000,43750.0,sold,Petrol,Manual,25.4,N/A
1941,Honda,City 1.5 EXI S,2004,105000,62500.0,in stock,Petrol,Manual,24.8,N/A
1942,Maruti,Wagon R LXI DUO BSIII,2008,125000,95000.0,sold,LPG,Manual,30.8,N/A
1943,Maruti,Zen LXI,1998,69000,43750.0,in stock,Petrol,Manual,14.5,N/A
1944,Tata,Indigo LX,2012,130000,56250.0,in stock,Diesel,Manual,30.3,N/A
1945,Maruti,Baleno Zeta 1.2,2019,630000,25000.0,sold,Petrol,Manual,28.9,N/A
1946,Honda,Amaze E i-VTEC,2016,330000,31250.0,sold,Petrol,Manual,28.4,N/A
1947,Maruti,Wagon R VXI BS IV,2014,340000,9375.0,sold,Petrol,Manual,23.8,N/A
1948,Hyundai,Santro Xing XG eRLX Euro III,2006,60000,75000.0,sold,Petrol,Manual,21.3,N/A
1949,Tata,Safari Storme EX,2014,550000,48951.25,in stock,Diesel,Manual,25.0,N/A
1950,Maruti,Ertiga VDI,2014,480000,68750.0,sold,Diesel,Manual,18.9,N/A
1951,Hyundai,Verna 1.6 SX CRDi (O),2013,315000,50000.0,sold,Diesel,Manual,28.2,N/A
1952,Ford,Fiesta Titanium 1.5 TDCi,2012,165000,75000.0,sold,Diesel,Manual,25.7,N/A
1953,Chevrolet,Beat LS,2016,170000,78125.0,in stock,Petrol,Manual,22.1,N/A
1954,Maruti,Baleno Delta 1.2,2018,550000,5000.0,sold,Petrol,Manual,23.4,N/A
1955,Volkswagen,Ameo 1.2 MPI Trendline,2018,465000,8125.0,sold,Petrol,Manual,23.0,N/A
1956,Tata,Indica Vista Quadrajet LX,2012,120000,50000.0,sold,Diesel,Manual,21.8,N/A
1957,Hyundai,Verna 1.6 Xi ABS,2008,220000,33943.125,sold,Petrol,Manual,23.2,N/A
1958,Ford,Figo Diesel LXI,2011,180000,43750.0,sold,Diesel,Manual,33.1,N/A
1959,Chevrolet,Aveo 1.6 LT,2006,150000,21625.0,sold,Petrol,Manual,27.4,N/A
1960,Tata,Zest Revotron 1.2T XMS,2016,520000,15625.0,in stock,Petrol,Manual,34.8,N/A
1961,Tata,Safari Storme EX,2013,430000,50000.0,sold,Diesel,Manual,21.2,N/A
1962,Mahindra,Bolero DI DX 8 Seater,2009,300000,34375.0,in stock,Diesel,Manual,18.6,N/A
1963,Hyundai,Venue SX Opt Diesel,2020,1000000,3125.0,in stock,Diesel,Manual,25.4,N/A
1964,Honda,WR-V i-DTEC VX,2017,725000,18750.0,sold,Diesel,Manual,28.4,N/A
1965,Hyundai,Verna 1.4 EX,2011,500000,19375.0,sold,Diesel,Manual,21.6,N/A
1966,Maruti,Wagon R LXI BS IV,2011,250000,31250.0,sold,Petrol,Manual,27.0,N/A
1967,Maruti,Swift Dzire VDI,2018,700000,23885.625,sold,Diesel,Manual,23.4,N/A
1968,Ford,Figo Petrol ZXI,2011,185000,31250.0,sold,Petrol,Manual,29.6,N/A
1969,Maruti,Ritz VDi,2011,200000,75000.0,sold,Diesel,Manual,26.7,N/A
1970,Mahindra,Bolero DI,2004,315000,68750.0,sold,Diesel,Manual,22.7,N/A
1971,Tata,Hexa XT,2019,1100000,25000.0,sold,Diesel,Manual,27.2,N/A
1972,Hyundai,Santro LP zipPlus,2001,52000,31250.0,sold,Petrol,Manual,35.2,N/A
1973,Hyundai,i20 Active 1.2 S,2017,600000,6250.0,sold,Petrol,Manual,28.5,N/A
1974,Tata,Harrier XZ BSIV,2019,1700000,6250.0,in stock,Diesel,Manual,26.0,N/A
1975,Nissan,Terrano XL Plus 85 PS,2015,451000,62500.0,sold,Diesel,Manual,21.3,N/A
1976,Mahindra,KUV 100 mFALCON G80 K8 5str,2016,370000,37500.0,in stock,Petrol,Manual,17.6,N/A
1977,Ford,Endeavour 3.2 Titanium AT 4X4,2017,2700000,18750.0,in stock,Diesel,Automatic,24.2,N/A
1978,Renault,KWID RXT Optional,2016,280000,14375.0,sold,Petrol,Manual,26.8,N/A
1979,Maruti,Wagon R VXI BS IV,2017,350000,18750.0,sold,Petrol,Manual,15.3,N/A
1980,Hyundai,i10 Sportz,2011,250000,31250.0,sold,Petrol,Manual,24.4,N/A
1981,Maruti,Alto 800 LXI,2014,204999,15625.0,sold,Petrol,Manual,30.3,N/A
1982,Maruti,Ignis 1.2 Delta BSIV,2019,500000,9375.0,in stock,Petrol,Manual,24.7,N/A
1983,Tata,Indica Vista Aqua TDI BSIII,2009,150000,18750.0,in stock,Diesel,Manual,24.1,N/A
1984,Chevrolet,Spark 1.0 LS,2010,175000,28125.0,sold,Petrol,Manual,23.4,N/A
1985,Chevrolet,Spark 1.0 LS,2009,170000,28000.0,sold,Petrol,Manual,27.7,N/A
1986,Tata,Manza Aura Safire,2010,200000,31250.0,in stock,Petrol,Manual,28.1,N/A
1987,Hyundai,Creta 1.4 E Plus,2018,800000,32500.0,sold,Diesel,Manual,29.5,N/A
1988,Tata,Hexa XTA,2017,1200000,31250.0,in stock,Diesel,Automatic,21.4,N/A
1989,Toyota,Corolla Altis 1.8 J,2008,400000,21875.0,sold,Petrol,Manual,26.7,N/A
1990,Maruti,Ritz VDi,2010,148000,62500.0,sold,Diesel,Manual,23.4,N/A
1991,Tata,Manza Club Class Quadrajet90 LS,2014,200000,62500.0,sold,Diesel,Manual,23.4,N/A
1992,Maruti,Swift Dzire VDI,2016,284000,25000.0,sold,Diesel,Manual,22.1,N/A
1993,Maruti,Wagon R VXI Minor,2007,80000,37500.0,sold,Petrol,Manual,31.0,N/A
1994,Chevrolet,Beat PS,2014,170000,48125.0,sold,Petrol,Manual,20.5,N/A
1995,Hyundai,Accent Executive,2011,150000,37500.0,sold,Petrol,Manual,27.4,N/A
1996,Tata,Manza Aura (ABS) Safire BS IV,2010,110000,48170.625,in stock,Petrol,Manual,23.0,N/A
1997,Ford,Figo Aspire 1.5 TDCi Titanium,2016,400000,43750.0,sold,Diesel,Manual,24.0,N/A
1998,Hyundai,i10 Magna LPG,2013,275000,56250.0,sold,LPG,Manual,23.2,N/A
1999,Toyota,Innova 2.5 G (Diesel) 7 Seater,2013,800000,116250.0,sold,Diesel,Manual,29.4,N/A
2000,Mahindra,Scorpio M2DI,2014,550000,56250.0,sold,Diesel,Manual,21.4,N/A
2001,Maruti,Alto LX BSIII,2007,125000,62500.0,sold,Petrol,Manual,28.3,N/A
2002,Chevrolet,Beat LT,2010,135000,50000.0,sold,Petrol,Manual,23.3,N/A
2003,Mahindra,Scorpio LX BSIV,2012,349000,93750.0,in stock,Diesel,Manual,29.3,N/A
2004,Maruti,Swift VDI BSIV,2014,458000,50000.0,sold,Diesel,Manual,32.1,N/A
2005,Maruti,Alto K10 VXI,2018,300000,21875.0,sold,Petrol,Manual,26.9,N/A
2006,Maruti,Alto LXi,2008,95000,43750.0,sold,Petrol,Manual,34.9,N/A
2007,Maruti,S-Cross Zeta DDiS 200 SH,2018,850000,31250.0,sold,Diesel,Manual,20.6,N/A
2008,Ford,Freestyle Titanium Diesel,2019,750000,15625.0,sold,Diesel,Manual,19.7,N/A
2009,Ford,Figo Diesel Celebration Edition,2013,190000,75000.0,sold,Diesel,Manual,24.5,N/A
2010,Maruti,Wagon R LXI Minor,2009,150000,43750.0,sold,Petrol,Manual,31.3,N/A
2011,Hyundai,Accent GLE,2009,114999,66250.0,sold,Petrol,Manual,26.1,N/A
2012,Toyota,Innova 2.0 VX 7 Seater,2010,320000,75000.0,in stock,Petrol,Manual,25.2,N/A
2013,Maruti,Alto 800 CNG LXI Optional,2019,300000,75000.0,sold,CNG,Manual,26.8,N/A
2014,Maruti,Ritz LXi,2016,275000,100000.0,sold,Petrol,Manual,19.4,N/A
2015,Chevrolet,Aveo 1.6 LT with ABS,2010,140000,75000.0,in stock,Petrol,Manual,21.7,N/A
2016,Tata,Altroz XZ,2020,830000,6250.0,sold,Petrol,Manual,27.4,N/A
2017,Volkswagen,Polo SR Petrol 1.2L,2013,380000,31250.0,sold,Petrol,Manual,27.4,N/A
2018,Hyundai,i10 Magna 1.2,2010,150000,56250.0,sold,Petrol,Manual,24.2,N/A
2019,Chevrolet,Spark 1.0 LS,2008,50000,43750.0,sold,Petrol,Manual,30.3,N/A
2020,Mahindra,Bolero SLX,2008,155000,62500.0,sold,Diesel,Manual,28.0,N/A
2021,Mahindra,Bolero SLX,2008,155000,62500.0,sold,Diesel,Manual,19.7,N/A
2022,Skoda,Superb 1.8 TFSI MT,2010,300000,50000.0,sold,Petrol,Manual,33.1,N/A
2023,Maruti,Alto 800 LXI,2018,300000,10365.0,sold,Petrol,Manual,28.6,N/A
2024,Tata,Tiago 2019-2020 XE Diesel,2016,385000,23750.0,sold,Diesel,Manual,28.7,N/A
2025,Maruti,Wagon R LXI,2010,221000,31875.0,in stock,Petrol,Manual,15.3,N/A
2026,Tata,Tiago 1.05 Revotorq XE,2016,381000,23750.0,sold,Diesel,Manual,24.9,N/A
2027,Maruti,Alto 800 LXI,2015,250999,21875.0,sold,Petrol,Manual,26.2,N/A
2028,Hyundai,Santro LS zipPlus,2002,60000,75000.0,sold,Petrol,Manual,26.2,N/A
2029,Tata,Tiago 1.05 Revotorq XE,2016,380000,23750.0,sold,Diesel,Manual,21.8,N/A
2030,Skoda,Laura L n K 1.9 PD,2008,180000,90000.0,sold,Diesel,Manual,21.7,N/A
2031,Maruti,Ciaz ZDi Plus,2017,751000,40000.0,sold,Diesel,Manual,23.4,N/A
2032,Mahindra,XUV500 AT W10 FWD,2015,1250000,37500.0,sold,Diesel,Automatic,14.6,N/A
2033,Hyundai,EON 1.0 Era Plus,2014,229999,40625.0,sold,Petrol,Manual,20.4,N/A
2034,Tata,Safari Storme EX,2019,1250000,15000.0,sold,Diesel,Manual,25.3,N/A
2035,Mahindra,Scorpio VLX 2WD BSIV,2014,782000,36250.0,sold,Diesel,Manual,18.3,N/A
2036,Mahindra,Scorpio VLX 2.2 mHawk Airbag BSIV,2014,780000,36250.0,in stock,Diesel,Manual,26.6,N/A
2037,Maruti,Alto 800 LXI,2016,245000,42500.0,sold,Petrol,Manual,24.8,N/A
2038,Hyundai,i20 1.4 CRDi Sportz,2011,321000,50785.625,in stock,Diesel,Manual,21.3,N/A
2039,Hyundai,Grand i10 1.2 CRDi Sportz Option,2017,509999,27500.0,in stock,Diesel,Manual,25.3,N/A
2040,Tata,Nano CX SE,2015,110000,28125.0,sold,Petrol,Manual,20.1,N/A
2041,Volkswagen,Polo Diesel Highline 1.2L,2013,400000,46875.0,in stock,Diesel,Manual,23.3,N/A
2042,Maruti,Swift VXI,2013,370000,56250.0,sold,Petrol,Manual,23.2,N/A
2043,Hyundai,Verna CRDi ABS,2007,175000,50000.0,sold,Diesel,Manual,28.1,N/A
2044,Mercedes-Benz,E-Class 230,1998,1000000,21875.0,sold,Petrol,Automatic,31.9,N/A
2045,Maruti,Alto 800 LXI,2013,92800,15625.0,sold,Petrol,Manual,25.9,N/A
2046,Tata,Xenon XT EX 4X2,2014,291000,56250.0,in stock,Diesel,Manual,20.8,N/A
2047,Maruti,Alto 800 LXI,2013,92800,15625.0,sold,Petrol,Manual,19.3,N/A
2048,Hyundai,Verna 1.6 SX CRDi (O),2013,335000,68750.0,sold,Diesel,Manual,26.9,N/A
2049,Maruti,Omni 8 Seater BSIV,2013,170000,21875.0,sold,Petrol,Manual,23.6,N/A
2050,Maruti,Alto 800 LXI,2019,295000,6250.0,sold,Petrol,Manual,28.3,N/A
2051,Renault,KWID RXL,2019,375000,6250.0,sold,Petrol,Manual,23.0,N/A
2052,Hyundai,EON Era Plus,2012,215000,43750.0,sold,Petrol,Manual,19.5,N/A
2053,Ford,Fiesta 1.4 ZXi TDCi ABS,2009,150000,68750.0,sold,Diesel,Manual,19.6,N/A
2054,Maruti,Alto LXI,2003,60000,3125.0,in stock,Petrol,Manual,29.4,N/A
2055,Maruti,Alto LX,2006,52000,75000.0,sold,Petrol,Manual,14.8,N/A
2056,Maruti,Omni LPG CARGO BSIII W IMMOBILISER,2009,80000,56250.0,sold,LPG,Manual,22.9,N/A
2057,Maruti,Alto LX,2012,140000,43750.0,sold,Petrol,Manual,30.0,N/A
2058,Hyundai,Verna i (Petrol),2008,120000,56250.0,sold,Petrol,Manual,32.4,N/A
2059,Ford,Fiesta Classic 1.4 SXI Duratorq,2006,110000,75000.0,in stock,Diesel,Manual,25.3,N/A
2060,Tata,New Safari Dicor EX 4X2 BS IV,2012,280000,68750.0,sold,Diesel,Manual,25.0,N/A
2061,Toyota,Etios VD,2016,450000,31250.0,in stock,Diesel,Manual,31.5,N/A
2062,Mahindra,XUV500 W7,2018,1150000,36250.0,sold,Diesel,Manual,29.0,N/A
2063,Maruti,Baleno Delta 1.3,2018,650000,9375.0,in stock,Diesel,Manual,27.1,N/A
2064,Tata,Zest Revotron 1.2T XE,2015,300000,37500.0,in stock,Petrol,Manual,23.2,N/A
2065,Tata,Nano Twist XT,2015,73000,35625.0,sold,Petrol,Manual,31.5,N/A
2066,Maruti,Swift VDI BSIV,2015,400000,54375.0,in stock,Diesel,Manual,23.6,N/A
2067,Renault,KWID 1.0 RXT Optional,2017,300000,43750.0,sold,Petrol,Manual,23.8,N/A
2068,Maruti,Wagon R AX,2012,300000,18750.0,sold,Petrol,Automatic,22.5,N/A
2069,Maruti,Swift Dzire VDI,2012,450000,50000.0,in stock,Diesel,Manual,25.3,N/A
2070,Hyundai,Santro Xing GLS,2009,200000,62500.0,sold,Petrol,Manual,18.9,N/A
2071,Maruti,Swift VXI,2019,580000,25000.0,sold,Petrol,Manual,20.6,N/A
2072,Hyundai,Grand i10 1.2 Kappa Asta,2017,550000,2448.125,sold,Petrol,Manual,35.1,N/A
2073,Mahindra,Scorpio SLX 2.6 Turbo 8 Str,2007,190000,100000.0,in stock,Diesel,Manual,20.2,N/A
2074,Tata,Tiago 1.05 Revotorq XT Option,2017,450000,21875.0,sold,Diesel,Manual,25.9,N/A
2075,Chevrolet,Spark 1.0 LS,2014,220000,43750.0,sold,Petrol,Manual,31.3,N/A
2076,Maruti,SX4 ZXI MT BSIV,2012,310000,43168.125,sold,Petrol,Manual,20.5,N/A
2077,Hyundai,Elite i20 Sportz Plus BSIV,2019,650000,8437.5,sold,Petrol,Manual,20.5,N/A
2078,Maruti,Wagon R Stingray VXI,2014,300000,36911.875,sold,Petrol,Manual,25.2,N/A
2079,Hyundai,Accent Executive,2013,200000,43750.0,in stock,Petrol,Manual,24.7,N/A
2080,Honda,Brio S MT,2012,285000,24399.375,sold,Petrol,Manual,23.1,N/A
2081,Honda,Brio Exclusive Edition,2014,335000,20645.625,sold,Petrol,Manual,33.4,N/A
2082,Hyundai,Verna Transform SX VTVT,2011,370000,34480.0,sold,Petrol,Manual,22.9,N/A
2083,Hyundai,i20 1.2 Sportz,2013,375000,25650.625,in stock,Petrol,Manual,22.9,N/A
2084,Hyundai,i10 Magna,2009,235000,41916.875,sold,Petrol,Manual,25.7,N/A
2085,Hyundai,i10 Sportz 1.2 AT,2013,345000,41291.25,sold,Petrol,Automatic,30.9,N/A
2086,Mahindra,Quanto C8,2013,365000,51301.25,sold,Diesel,Manual,15.3,N/A
2087,Hyundai,Grand i10 Sportz,2014,400000,30000.0,sold,Petrol,Manual,34.8,N/A
2088,Hyundai,EON D Lite Plus,2015,250000,18750.0,sold,Petrol,Manual,27.1,N/A
2089,Hyundai,Verna SX CRDi AT,2012,465000,43793.75,in stock,Diesel,Automatic,27.3,N/A
2090,Renault,KWID RXT,2017,300000,6250.0,sold,Petrol,Manual,19.4,N/A
2091,Maruti,Swift Dzire ZXI 1.2 BS IV,2018,655000,15625.0,in stock,Petrol,Manual,35.5,N/A
2092,Maruti,Wagon R LXI CNG,2016,350000,18750.0,sold,CNG,Manual,22.1,N/A
2093,Hyundai,i10 Sportz 1.2 AT,2015,500000,31250.0,in stock,Petrol,Automatic,21.0,N/A
2094,Hyundai,Grand i10 AT Asta,2015,465000,39414.375,in stock,Petrol,Automatic,28.2,N/A
2095,Maruti,Swift VDi BSIII W/ ABS,2008,263000,43750.0,sold,Diesel,Manual,24.2,N/A
2096,Maruti,Omni MPI STD BSIV,2012,250000,56250.0,in stock,Petrol,Manual,27.4,N/A
2097,Hyundai,Accent GLE 1,1999,60000,56250.0,in stock,Petrol,Manual,26.0,N/A
2098,Hyundai,Getz GLX,2005,70000,56250.0,sold,Petrol,Manual,27.2,N/A
2099,Chevrolet,Sail Hatchback 1.2 LS,2016,250000,18750.0,sold,Petrol,Manual,30.9,N/A
2100,Hyundai,EON Magna Plus,2016,229999,50000.0,in stock,Petrol,Manual,24.1,N/A
2101,Chevrolet,Optra Magnum 2.0 LS,2011,195000,75000.0,sold,Diesel,Manual,28.8,N/A
2102,Datsun,RediGO S,2016,270000,13750.0,sold,Petrol,Manual,24.1,N/A
2103,Honda,WR-V i-DTEC VX,2017,650000,87500.0,sold,Diesel,Manual,17.3,N/A
2104,Hyundai,i20 Asta 1.4 CRDi,2014,370000,50000.0,sold,Diesel,Manual,27.1,N/A
2105,Maruti,Swift VDI Optional,2016,509999,25000.0,in stock,Diesel,Manual,22.5,N/A
2106,Maruti,Zen Estilo VXI BSIV,2011,280000,20625.0,sold,Petrol,Manual,17.2,N/A
2107,Maruti,A-Star Vxi,2010,180000,25000.0,sold,Petrol,Manual,23.6,N/A
2108,Renault,KWID 1.0 RXT Optional,2018,300000,6562.5,sold,Petrol,Manual,21.0,N/A
2109,Mahindra,Bolero 2011-2019 SLX,2013,400000,66875.0,sold,Diesel,Manual,24.5,N/A
2110,Hyundai,i10 Sportz 1.2,2010,210000,37500.0,in stock,Petrol,Manual,25.3,N/A
2111,Hyundai,Santro Xing XG eRLX Euro III,2006,90000,75000.0,sold,Petrol,Manual,20.6,N/A
2112,Maruti,Wagon R LXI BS IV,2010,222000,43750.0,sold,Petrol,Manual,19.2,N/A
2113,Maruti,Alto 800 LXI,2015,240000,31250.0,sold,Petrol,Manual,24.6,N/A
2114,Toyota,Etios Liva GD,2013,450000,43750.0,sold,Diesel,Manual,29.9,N/A
2115,Ford,Ecosport 1.5 Petrol Ambiente,2017,650000,3750.0,sold,Petrol,Manual,33.3,N/A
2116,Hyundai,Verna SX Diesel,2010,200000,48750.0,sold,Diesel,Manual,26.3,N/A
2117,Hyundai,Verna SX Diesel,2011,210000,45000.0,in stock,Diesel,Manual,22.9,N/A
2118,Tata,Nano Cx BSIV,2011,75000,5955.0,in stock,Petrol,Manual,25.7,N/A
2119,Toyota,Innova 2.5 G (Diesel) 8 Seater,2011,450000,84500.0,sold,Diesel,Manual,23.0,N/A
2120,Hyundai,i20 1.2 Sportz,2011,220000,36250.0,sold,Petrol,Manual,17.1,N/A
2121,Hyundai,i20 Magna 1.4 CRDi (Diesel),2013,325000,48750.0,sold,Diesel,Manual,24.8,N/A
2122,Tata,Zest Revotron 1.2T XE,2018,450000,28125.0,in stock,Petrol,Manual,27.2,N/A
2123,Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,2017,825000,21875.0,sold,Diesel,Manual,31.8,N/A
2124,Hyundai,Accent GLS,2007,125000,47500.0,sold,Petrol,Manual,35.2,N/A
2125,Mahindra,Xylo D2 BS IV,2015,434999,62500.0,sold,Diesel,Manual,33.1,N/A
2126,Mahindra,Scorpio SLE BSIV,2011,484999,61875.0,in stock,Diesel,Manual,27.0,N/A
2127,Maruti,Ritz VDi,2009,175000,50000.0,sold,Diesel,Manual,19.8,N/A
2128,Honda,Civic 1.8 S MT,2006,220000,75000.0,sold,Petrol,Manual,23.6,N/A
2129,Honda,BR-V i-VTEC VX MT,2020,1250000,687.5,in stock,Petrol,Manual,31.6,N/A
2130,Maruti,Omni E MPI STD BS IV,2017,215000,21250.0,sold,Petrol,Manual,21.6,N/A
2131,Mahindra,XUV500 W6 2WD,2014,625000,42500.0,in stock,Diesel,Manual,16.0,N/A
2132,Ford,EcoSport 1.5 Diesel Titanium BSIV,2018,615000,9375.0,sold,Diesel,Manual,29.1,N/A
2133,Chevrolet,Beat Diesel PS,2012,130000,36250.0,sold,Diesel,Manual,22.5,N/A
2134,Tata,Indigo CS eLX BS IV,2013,175000,31437.5,in stock,Diesel,Manual,26.9,N/A
2135,Tata,Indigo CR4,2011,150000,43750.0,sold,Diesel,Manual,18.3,N/A
2136,Tata,Indica Vista TDI LS,2011,195000,37500.0,sold,Diesel,Manual,15.4,N/A
2137,Maruti,Ertiga 1.5 VDI,2020,550000,56250.0,sold,Diesel,Manual,28.9,N/A
2138,Isuzu,D-Max V-Cross Standard,2018,1500000,25000.0,sold,Diesel,Manual,26.2,N/A
2139,Skoda,Superb 1.8 TFSI MT,2010,400000,50000.0,sold,Petrol,Manual,22.2,N/A
2140,Nissan,Kicks XV Premium D BSIV,2019,1350000,9375.0,sold,Diesel,Manual,30.9,N/A
2141,Maruti,Swift 1.2 DLX,2015,217000,28125.0,in stock,Petrol,Manual,16.4,N/A
2142,Maruti,Swift VDI BSIV,2011,290000,81250.0,in stock,Diesel,Manual,24.3,N/A
2143,Mahindra,Bolero Power Plus SLX,2018,700000,50000.0,sold,Diesel,Manual,15.7,N/A
2144,Maruti,Alto 800 Base,2014,175000,25000.0,sold,Petrol,Manual,23.6,N/A
2145,Volkswagen,Ameo 1.5 TDI Highline 16 Alloy,2017,575000,50000.0,sold,Diesel,Manual,16.8,N/A
2146,Maruti,Ritz LDi,2016,380000,62500.0,in stock,Diesel,Manual,22.2,N/A
2147,Mahindra,Xylo D4 BSIV,2013,350000,94765.0,sold,Diesel,Manual,34.9,N/A
2148,Renault,Duster 85PS Diesel RxL Optional,2012,450000,100000.0,sold,Diesel,Manual,17.9,N/A
2149,Hyundai,Santro AT CNG,2005,130000,68750.0,sold,CNG,Manual,20.6,N/A
2150,Maruti,Swift VDI BSIV,2015,320000,46762.5,sold,Diesel,Manual,26.6,N/A
2151,Mahindra,XUV500 W6 2WD,2014,550000,51250.0,in stock,Diesel,Manual,21.8,N/A
2152,Maruti,Wagon R VXI BS IV,2015,370000,31250.0,in stock,Petrol,Manual,24.7,N/A
2153,Chevrolet,Beat LT,2010,114999,43750.0,sold,Petrol,Manual,30.2,N/A
2154,Ford,Ecosport Sports Petrol,2020,1100000,625.0,in stock,Petrol,Manual,31.7,N/A
2155,Hyundai,Tucson CRDi,2006,170000,106250.0,sold,Diesel,Manual,26.3,N/A
2156,Tata,Indigo TDI,2008,80000,93750.0,in stock,Diesel,Manual,22.3,N/A
2157,Ford,EcoSport 1.5 Diesel Titanium BSIV,2019,950000,10625.0,sold,Diesel,Manual,25.5,N/A
2158,Maruti,Swift Dzire VDI,2014,425000,93750.0,in stock,Diesel,Manual,25.8,N/A
2159,Hyundai,i20 Asta Option 1.4 CRDi,2015,500000,50000.0,in stock,Diesel,Manual,14.7,N/A
2160,Hyundai,Santro Xing XG eRLX Euro III,2005,70000,106250.0,sold,Petrol,Manual,25.1,N/A
2161,Honda,Amaze S i-Dtech,2013,349000,75000.0,in stock,Diesel,Manual,31.1,N/A
2162,Hyundai,i20 1.2 Sportz,2012,330000,56250.0,sold,Petrol,Manual,20.4,N/A
2163,Hyundai,Santro Xing GLS,2010,120000,56250.0,sold,Petrol,Manual,27.6,N/A
2164,Hyundai,Verna 1.6 SX CRDi (O),2013,430000,62500.0,sold,Diesel,Manual,29.0,N/A
2165,Maruti,Swift VDI BSIV,2014,390000,56250.0,sold,Diesel,Manual,22.8,N/A
2166,Nissan,Micra Diesel XV Primo,2012,225000,80625.0,sold,Diesel,Manual,20.8,N/A
2167,Mahindra,Scorpio VLS AT 2.2 mHAWK,2010,350000,116250.0,in stock,Diesel,Automatic,30.0,N/A
2168,Tata,Sumo LX,2009,100000,41736.25,sold,Diesel,Manual,35.1,N/A
2169,Hyundai,EON Era Plus,2014,190000,31250.0,in stock,Petrol,Manual,24.6,N/A
2170,Hyundai,i20 Sportz 1.4 CRDi,2014,315000,68750.0,in stock,Diesel,Manual,29.0,N/A
2171,Hyundai,Grand i10 CRDi Magna,2015,300000,37500.0,sold,Diesel,Manual,32.6,N/A
2172,Renault,KWID RXT,2016,280000,25000.0,sold,Petrol,Manual,26.1,N/A
2173,Hyundai,Tucson 2.0 e-VGT 2WD MT,2017,1650000,34375.0,sold,Diesel,Manual,19.5,N/A
2174,Hyundai,EON Era Plus,2015,295000,13125.0,in stock,Petrol,Manual,25.5,N/A
2175,Jaguar,XF 5.0 Litre V8 Petrol,2012,2050000,41476.875,in stock,Petrol,Automatic,20.3,N/A
